windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,20,1.499,1,"[""2"",""0"",""return""]","[0.7950000000000159,1.004000000000019,1.4699999999999989]",0,7,7,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,24,1.3,1,"[""2"",""4"",""return""]","[0.9299999999999784,1.1149999999999807,1.2630000000000052]",0,8,8,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,63,2.199,1,"[""6"",""3"",""return""]","[1.8949999999999818,2.0120000000000005,2.1599999999999966]",0,9,9,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,45,1.299,1,"[""4"",""5"",""return""]","[1.046999999999997,1.1160000000000139,1.2670000000000243]",0,10,10,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,56,1.45,1,"[""5"",""6"",""return""]","[1.1810000000000116,1.2340000000000089,1.4140000000000157]",0,11,11,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,28,1.899,1,"[""2"",""8"",""return""]","[1.3789999999999907,1.728999999999985,1.870999999999981]",0,12,12,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,14,1.199,1,"[""1"",""4"",""return""]","[0.8799999999999955,1.0159999999999911,1.1620000000000061]",0,13,13,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,8,1.233,1,"[""8"",""return""]","[1.1149999999999807,1.195999999999998]",0,14,14,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,42,1.567,1,"[""4"",""2"",""return""]","[1.217999999999961,1.3819999999999482,1.5349999999999682]",0,15,15,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,48,1.334,1,"[""4"",""8"",""return""]","[0.7810000000000059,1.1830000000000496,1.3029999999999973]",0,16,16,23,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,15,1.316,1,"[""1"",""5"",""return""]","[0.8290000000000077,1.1359999999999957,1.2770000000000152]",0,17,17,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,10,1.433,1,"[""1"",""0"",""return""]","[0.7199999999999989,1.2309999999999945,1.3969999999999914]",0,18,18,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,35,1.383,1,"[""3"",""5"",""return""]","[0.9550000000000125,1.163000000000011,1.3499999999999943]",0,19,19,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,64,1.45,1,"[""6"",""4"",""return""]","[1.1809999999999832,1.282999999999987,1.421999999999997]",0,20,20,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,25,1.349,1,"[""2"",""5"",""return""]","[0.945999999999998,1.1620000000000061,1.3170000000000073]",0,21,21,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,16,1.6,1,"[""1"",""6"",""return""]","[0.9470000000000027,1.4620000000000175,1.5710000000000264]",0,22,22,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,49,1.65,1,"[""4"",""9"",""return""]","[1.0449999999999875,1.478999999999985,1.6129999999999995]",0,23,23,24,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,32,1.15,1,"[""3"",""2"",""return""]","[0.8799999999999955,0.9830000000000041,1.1120000000000232]",0,24,24,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,6,1.517,1,"[""6"",""return""]","[1.3160000000000025,1.4850000000000136]",0,25,25,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,54,1.35,1,"[""5"",""4"",""return""]","[1.011000000000024,1.1810000000000116,1.3140000000000214]",0,26,26,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,12,0.966,1,"[""1"",""2"",""return""]","[0.7509999999999764,0.8289999999999793,0.9350000000000023]",0,27,27,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,18,1.417,1,"[""1"",""8"",""return""]","[0.7980000000000018,1.2480000000000189,1.382000000000005]",0,28,28,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,27,1.217,1,"[""2"",""7"",""return""]","[0.6479999999999961,1.0320000000000107,1.179000000000002]",0,29,29,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,40,1.333,1,"[""4"",""0"",""return""]","[0.8300000000000125,1.1639999999999873,1.2990000000000066]",0,30,30,20,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,36,1.817,1,"[""3"",""6"",""return""]","[1.3640000000000043,1.608000000000004,1.7820000000000107]",1,0,31,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8761,BAC,1/12/2004,001,2023-12-17_14h34.07.202,OS3_Mult_verification,2022.2.4,MacIntel,62.5,,,54,1.3,1,"[""5"",""4"",""return""]","[0.8360000000000127,1.1210000000000093,1.2620000000000005]",1,1,32,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
