windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,64,1.7681,1,"[""6"",""4"",""return""]","[1.0161000000005629,1.4866000000005641,1.7297999999998126]",0,7,7,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,56,1.4844,1,"[""5"",""6"",""return""]","[1.1479000000003765,1.3326000000005678,1.4467000000001917]",0,8,8,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,8,1.034,1,"[""8"",""return""]","[0.835899999999441,1.0035000000000025]",0,9,9,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,10,1.8175,1,"[""1"",""0"",""return""]","[0.9777000000001834,1.561299999999818,1.777600000000561]",0,10,10,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,28,1.7347,1,"[""2"",""8"",""return""]","[1.0972999999998194,1.5697000000001964,1.6937000000001916]",0,11,11,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,20,1.4512,1,"[""2"",""0"",""return""]","[0.8989000000003671,1.2642000000001872,1.4182000000001835]",0,12,12,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,4,1.1174,1,"[""4"",""return""]","[0.9644000000003672,1.0776000000005581]",0,13,13,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,32,1.2508,1,"[""3"",""2"",""return""]","[0.8317999999998165,1.0956000000005588,1.2217000000001832]",0,14,14,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,30,1.3512,1,"[""3"",""0"",""return""]","[0.7997000000001862,1.1189000000003801,1.319200000000194]",0,15,15,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,16,1.4011,1,"[""1"",""6"",""return""]","[0.8650999999996145,1.2160999999996278,1.3672999999998012]",0,16,16,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,27,1.5176,1,"[""2"",""7"",""return""]","[0.8833000000007445,1.2504000000003828,1.4831000000005616]",0,17,17,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,45,1.2511,1,"[""4"",""5"",""return""]","[0.8824000000003736,1.0825999999996299,1.2105000000000103]",0,18,18,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,49,1.4675,1,"[""4"",""9"",""return""]","[0.9306000000005668,1.3141000000005647,1.436000000000007]",0,19,19,24,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,42,1.6512,1,"[""4"",""2"",""return""]","[1.0279999999999774,1.4632000000001852,1.6114999999999924]",0,20,20,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,24,1.4009,1,"[""2"",""4"",""return""]","[0.7630999999996391,1.2037999999998021,1.3711999999992486]",0,21,21,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,54,1.4012,1,"[""5"",""4"",""return""]","[1.0889999999999986,1.2805000000000177,1.3686999999992508]",0,22,22,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,36,1.1667,1,"[""3"",""6"",""return""]","[0.7950000000000159,1.0472000000002026,1.1272999999998206]",0,23,23,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,3,0.7165,0,"[""3"",""return""]","[0.5250000000000057,0.6766000000005477]",0,24,24,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,81,2.3019,1,"[""8"",""1"",""return""]","[1.8033000000007462,2.051000000000016,2.263700000000199]",0,25,25,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,18,1.2176,1,"[""1"",""8"",""return""]","[0.6635999999996329,0.8837000000001751,1.1807000000001722]",0,26,26,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,15,1.2175,1,"[""1"",""5"",""return""]","[0.6700000000000159,1.0141000000005533,1.1817000000002054]",0,27,27,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,9,1.3508,1,"[""9"",""return""]","[1.1146000000005358,1.3139000000003591]",0,28,28,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,63,2.0848,1,"[""6"",""3"",""return""]","[1.4655999999996254,1.8170000000000073,2.0490000000000066]",0,29,29,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,6,1.334,1,"[""6"",""return""]","[1.1294000000003734,1.2974000000003798]",0,30,30,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,8,1.4514,1,"[""8"",""return""]","[1.2358999999994467,1.4192999999997937]",1,0,31,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8509,BAC,05/05/2005,001,2023-03-21_17h08.34.399,OS3_Mult_verification,2022.2.4,Win32,60.80505898,,,27,1.6014,1,"[""2"",""7"",""return""]","[1.0180999999996345,1.3892000000001872,1.5664000000003853]",1,1,32,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
