windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,32,1.2263,1,"[""3"",""2"",""return""]","[0.7884000000000242,0.8883000000000578,1.1384000000000327]",0,7,7,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,81,1.8175,1,"[""8"",""1"",""return""]","[1.1062999999999334,1.4898999999999063,1.729099999999974]",0,8,8,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,42,1.6004,1,"[""4"",""2"",""return""]","[0.9843999999999085,1.131299999999925,1.5120999999999754]",0,9,9,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,16,1.4622,1,"[""1"",""6"",""return""]","[0.7339000000000198,1.0230999999999852,1.3714999999999975]",0,10,10,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,27,1.6522,1,"[""2"",""7"",""return""]","[0.7845999999999833,1.1800000000000068,1.564099999999982]",0,11,11,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,20,1.5478,1,"[""2"",""0"",""return""]","[0.7049999999999983,1.111800000000045,1.4572000000000713]",0,12,12,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,45,1.4701,1,"[""4"",""5"",""return""]","[0.8740000000000094,0.9240000000000066,1.3775999999999868]",0,13,13,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,12,1.3061,1,"[""1"",""2"",""return""]","[0.7464999999999975,0.8503999999999081,1.2123999999999029]",0,14,14,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,56,1.696,1,"[""5"",""6"",""return""]","[1.0915999999999713,1.194300000000041,1.600999999999999]",0,15,15,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,24,1.4713,1,"[""2"",""4"",""return""]","[0.8373000000000417,0.9400999999999726,1.3783000000000385]",0,16,16,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,9,1.4538,1,"[""9"",""return""]","[0.9824000000000268,1.3582999999999288]",0,17,17,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,10,1.5112,1,"[""1"",""0"",""return""]","[0.7048000000000485,1.1079999999999899,1.4153000000000446]",0,18,18,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,40,1.6753,1,"[""4"",""0"",""return""]","[0.8158000000000527,1.1715999999999838,1.5812000000000808]",0,19,19,20,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,64,1.6613,1,"[""6"",""4"",""return""]","[0.9098000000000468,1.1147000000000702,1.5698000000000434]",0,20,20,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,54,1.5019,1,"[""5"",""4"",""return""]","[0.8547999999999263,0.9589000000000283,1.4085999999999785]",0,21,21,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,49,1.8167,1,"[""4"",""9"",""return""]","[0.9221999999999753,1.2253000000000611,1.7226999999999748]",0,22,22,24,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,6,1.3775,1,"[""6"",""return""]","[0.8663000000000523,1.2789000000000215]",0,23,23,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,8,1.6485,1,"[""8"",""return""]","[1.0326000000000022,1.5537999999999386]",0,24,24,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,48,1.5619,1,"[""4"",""8"",""return""]","[0.8048999999999893,1.1107999999999123,1.469599999999943]",0,25,25,23,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,15,1.562,1,"[""1"",""5"",""return""]","[0.7595999999999776,1.0109999999999957,1.4651999999999532]",0,26,26,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,35,1.338,1,"[""3"",""5"",""return""]","[0.7604000000000326,0.9200000000000159,1.2366999999999564]",0,27,27,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,30,1.5188,1,"[""3"",""0"",""return""]","[0.865900000000039,1.2259000000000242,1.427599999999984]",0,28,28,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,36,1.4905,1,"[""3"",""6"",""return""]","[0.9206999999999539,1.1265000000000214,1.398900000000026]",0,29,29,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,14,1.4133,1,"[""1"",""4"",""return""]","[0.8208000000000482,1.0219000000000165,1.3236000000000843]",0,30,30,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,582545690541,BAC,22/12/1999,001,2023-04-07_17h10.22.279,OS3_Mult_verification,2022.2.4,Win32,30.00480077,,,35,1.416,1,"[""3"",""5"",""return""]","[0.8072000000000799,0.9677000000000646,1.3220000000000027]",1,0,31,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
