windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,27,1.6321,1,"[""2"",""7"",""return""]","[0.8072999999523205,1.4377999999523183,1.5900999999046377]",0,7,7,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,56,1.6411,1,"[""5"",""6"",""return""]","[1.1383999998569436,1.4586999998092693,1.600799999952315]",0,8,8,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,54,2.6294,1,"[""5"",""4"",""return""]","[1.175699999809268,2.2075999999046445,2.591399999856961]",0,9,9,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,8,1.7493,1,"[""8"",""return""]","[1.3845000000000027,1.70760000014306]",0,10,10,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,16,1.2993,1,"[""1"",""6"",""return""]","[0.6511999998092648,1.1405999999046372,1.2502999999523183]",0,11,11,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,24,4.2695,1,"[""3"",""backspace"",""2"",""4"",""return""]","[0.6682000000476904,1.22170000004769,2.717300000190747,2.9342000000476958,4.221600000143056]",0,12,12,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,81,1.7494,1,"[""8"",""1"",""return""]","[1.1840999999046318,1.551000000000002,1.701299999952326]",0,13,13,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,36,1.374,1,"[""3"",""6"",""return""]","[0.8335999999046351,1.2340000000000089,1.3336999998092836]",0,14,14,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,14,1.1164,1,"[""1"",""4"",""return""]","[0.5360000000000014,0.9960999999046294,1.073399999856946]",0,15,15,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,10,1.2908,1,"[""1"",""0"",""return""]","[0.6839000000953774,1.0730000000000075,1.2495000000000118]",0,16,16,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,28,4.9403,1,"[""3"",""2"",""backspace"",""backspace"",""2"",""8"",""return""]","[0.756799999952321,2.1518999998569512,3.3130000000000024,3.468399999856942,4.0362999999523055,4.533599999904638,4.899199999809255]",0,17,17,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,6,1.2574,1,"[""6"",""return""]","[1.0507999999523179,1.2017999999523]",0,18,18,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,25,1.6337,1,"[""2"",""5"",""return""]","[0.8334999999999866,1.3202999999523115,1.5854999999999961]",0,19,19,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,49,1.5914,1,"[""4"",""9"",""return""]","[0.9235999999046385,1.4370000000000118,1.5510999999046362]",0,20,20,24,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,35,1.5162,1,"[""3"",""5"",""return""]","[0.8489999999999895,1.3386000001430318,1.4672000000476828]",0,21,21,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,12,0.9977,1,"[""1"",""2"",""return""]","[0.5843000001907228,0.7839000000953433,0.9509999999999934]",0,22,22,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,64,1.6238,1,"[""6"",""4"",""return""]","[1.1174000000953583,1.401700000047697,1.5834999999999866]",0,23,23,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,15,1.033,1,"[""1"",""5"",""return""]","[0.5627999999523183,0.8960999999046351,1.0002000000476983]",0,24,24,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,42,1.3996,1,"[""4"",""2"",""return""]","[0.9007000000476921,1.2512000000476746,1.3564000000953627]",0,25,25,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,9,1.3849,1,"[""9"",""return""]","[1.117299999952337,1.350299999952341]",0,26,26,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,30,2.5395,1,"[""4"",""backspace"",""3"",""0"",""return""]","[0.7000999999046371,1.7527000000476676,1.899899999856956,2.2328999998569543,2.4989999999999952]",0,27,27,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,63,1.8491,1,"[""6"",""3"",""return""]","[1.151199999809279,1.6505999999046423,1.8013999998569545]",0,28,28,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,21,1.0738,1,"[""2"",""1"",""return""]","[0.762799999952307,0.8842000000476844,1.0334000000953552]",0,29,29,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,20,1.2169,1,"[""2"",""0"",""return""]","[0.717899999856968,0.9505999999046537,1.167700000047688]",0,30,30,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485,BAC,30/12/2003,001,2023-03-30_15h48.08.286,OS3_Mult_verification,2022.2.4,Win32,59.53089654,,,10,1.0905,1,"[""1"",""0"",""return""]","[0.5347999999522983,0.8175999999046155,1.0398999998569423]",1,0,31,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
