windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,32,1.2178,1,"[""3"",""2"",""return""]","[0.7869000000059714,0.9946999999880859,1.183599999994044]",0,7,7,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,6,1.118,1,"[""6"",""return""]","[0.9172000000178855,1.0829999999999984]",0,8,8,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,9,0.9996,1,"[""9"",""return""]","[0.757000000000005,0.9632999999821124]",0,9,9,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,30,1.2491,1,"[""3"",""0"",""return""]","[0.6775999999940439,0.8461999999880732,1.2028999999761538]",0,10,10,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,16,1.4492,1,"[""1"",""6"",""return""]","[0.900700000017892,1.2440999999940487,1.40830000001192]",0,11,11,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,36,1.2324,1,"[""3"",""6"",""return""]","[0.7612000000178796,1.0175999999940473,1.187599999994049]",0,12,12,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,72,1.499,1,"[""7"",""2"",""return""]","[1.0549999999999926,1.283900000005957,1.4546999999880796]",0,13,13,29,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,18,1.2827,1,"[""1"",""8"",""return""]","[0.6594000000059594,0.9755999999940457,1.2365000000000066]",0,14,14,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,24,1.0829,1,"[""2"",""4"",""return""]","[0.6747999999821133,0.9102999999821151,1.0386999999880828]",0,15,15,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,25,1.1181,1,"[""2"",""5"",""return""]","[0.6101000000238486,0.9070000000000107,1.0783000000119216]",0,16,16,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,28,1.1154,1,"[""2"",""8"",""return""]","[0.5783999999761562,0.8210999999940327,1.0711999999880817]",0,17,17,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,54,1.1497,1,"[""5"",""4"",""return""]","[0.7368000000119252,0.9511000000238425,1.108900000005974]",0,18,18,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,81,1.3319,1,"[""8"",""1"",""return""]","[0.9254000000059648,1.0785000000000053,1.2929999999999922]",0,19,19,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,45,1.1489,1,"[""4"",""5"",""return""]","[0.7179000000059546,0.9339999999999975,1.0998000000119248]",0,20,20,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,64,1.3171,1,"[""6"",""4"",""return""]","[0.8495999999940409,1.0541999999880716,1.272400000005959]",0,21,21,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,20,2.0484,1,"[""3"",""backspace"",""2"",""0"",""return""]","[0.8019999999999925,1.419700000017869,1.5930999999940383,1.7247000000178758,2.0129000000059563]",0,22,22,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,4,0.8997,1,"[""4"",""return""]","[0.6875,0.8597000000178809]",0,23,23,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,42,1.099,1,"[""4"",""2"",""return""]","[0.6341000000238353,0.8977000000178776,1.0516000000238392]",0,24,24,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,10,1.0495,1,"[""1"",""0"",""return""]","[0.5607999999821232,0.7734999999999985,1.0047999999821116]",0,25,25,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,35,1.2162,1,"[""3"",""5"",""return""]","[0.801800000011923,1.0172000000178798,1.1744999999999948]",0,26,26,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,56,1.1986,1,"[""5"",""6"",""return""]","[0.7696999999880774,0.983699999988076,1.1501999999880752]",0,27,27,26,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,8,1.4834,1,"[""8"",""return""]","[1.2110999999940475,1.449099999994047]",0,28,28,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,12,1.1671,1,"[""1"",""2"",""return""]","[0.7474000000059675,0.9344999999999999,1.121200000017879]",0,29,29,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,15,1.0991,1,"[""1"",""5"",""return""]","[0.5558999999761625,0.8798999999761605,1.0515000000000043]",0,30,30,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8833,BAC,12/08/2004,001,2023-09-29_13h56.11.418,OS3_Mult_verification,2022.2.4,Win32,59.90176111,,,54,1.2827,1,"[""5"",""4"",""return""]","[0.8639000000059696,1.0730000000000075,1.2475000000000023]",1,0,31,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
